edge_id	edge_type	canonical_node_ids_json	raw_node_ids_json	role_map_json	question_id	category	prompt_template_id	source_edge_id	supporting_edge_type	accepted_taxon_key	source_group	source_id	source_record_id	access_date	license	provenance_pointer	allowed_evidence_scope	caveats	confidence	source_reliability	pending_crosswalk	inferred_flag
track6:adversarial_probe_edge:t6_toxicity_lookalike_media_scope_2a3167dfa29e	adversarial_probe_edge	"[""probe_question:t6_toxicity_lookalike_media_scope_2a3167dfa29e"", ""probe_ground_truth:t6_toxicity_lookalike_media_scope_2a3167dfa29e"", ""prompt_template:track6_offline_toxicity_lookalike_media_scope_v1"", ""foundation_model_response:offline_unrun""]"	"[""probe_question:t6_toxicity_lookalike_media_scope_2a3167dfa29e"", ""probe_ground_truth:t6_toxicity_lookalike_media_scope_2a3167dfa29e"", ""prompt_template:track6_offline_toxicity_lookalike_media_scope_v1"", ""foundation_model_response:offline_unrun""]"	"{""error_class_label"": ""toxicity_lookalike_media_scope"", ""foundation_model_response"": [""foundation_model_response:offline_unrun""], ""probe_ground_truth"": ""probe_ground_truth:t6_toxicity_lookalike_media_scope_2a3167dfa29e"", ""probe_question"": ""probe_question:t6_toxicity_lookalike_media_scope_2a3167dfa29e"", ""prompt_template"": ""prompt_template:track6_offline_toxicity_lookalike_media_scope_v1"", ""scoring_rule"": ""track6_offline_required_forbidden_terms_v1"", ""supporting_substrate_edge"": ""image_evidence:b629029a7774c952e205""}"	t6_toxicity_lookalike_media_scope_2a3167dfa29e	toxicity_lookalike_media_scope	track6_offline_toxicity_lookalike_media_scope_v1	image_evidence:b629029a7774c952e205	image_evidence		wikidata_commons	source:wikimedia_commons	image_evidence:b629029a7774c952e205	2026-05-17T17:36:08.295266+00:00	CC BY-SA 4.0	https://commons.wikimedia.org/wiki/File%3ASpurred_Helmet_Orchid_at_Nightcap_NP_-_cropped.jpg	offline probe ground truth derived from cited substrate edge; model-response placeholder is unrun	No paid, key-gated, remote, or live provider call has been made. foundation_model_response:offline_unrun is a placeholder for schema-shaped offline ground truth only.	0.8	0.8	False	False
track6:adversarial_probe_edge:t6_toxicity_lookalike_media_scope_2b9af181c4e0	adversarial_probe_edge	"[""probe_question:t6_toxicity_lookalike_media_scope_2b9af181c4e0"", ""probe_ground_truth:t6_toxicity_lookalike_media_scope_2b9af181c4e0"", ""prompt_template:track6_offline_toxicity_lookalike_media_scope_v1"", ""foundation_model_response:offline_unrun""]"	"[""probe_question:t6_toxicity_lookalike_media_scope_2b9af181c4e0"", ""probe_ground_truth:t6_toxicity_lookalike_media_scope_2b9af181c4e0"", ""prompt_template:track6_offline_toxicity_lookalike_media_scope_v1"", ""foundation_model_response:offline_unrun""]"	"{""error_class_label"": ""toxicity_lookalike_media_scope"", ""foundation_model_response"": [""foundation_model_response:offline_unrun""], ""probe_ground_truth"": ""probe_ground_truth:t6_toxicity_lookalike_media_scope_2b9af181c4e0"", ""probe_question"": ""probe_question:t6_toxicity_lookalike_media_scope_2b9af181c4e0"", ""prompt_template"": ""prompt_template:track6_offline_toxicity_lookalike_media_scope_v1"", ""scoring_rule"": ""track6_offline_required_forbidden_terms_v1"", ""supporting_substrate_edge"": ""image_evidence:a27e9dafa78747e9eaaf""}"	t6_toxicity_lookalike_media_scope_2b9af181c4e0	toxicity_lookalike_media_scope	track6_offline_toxicity_lookalike_media_scope_v1	image_evidence:a27e9dafa78747e9eaaf	image_evidence		wikidata_commons	source:wikimedia_commons	image_evidence:a27e9dafa78747e9eaaf	2026-05-17T17:36:08.295266+00:00	CC BY 4.0	https://commons.wikimedia.org/wiki/File%3ACentaurea_iberica_%28Flora_of_Tajikistan%29.png	offline probe ground truth derived from cited substrate edge; model-response placeholder is unrun	No paid, key-gated, remote, or live provider call has been made. foundation_model_response:offline_unrun is a placeholder for schema-shaped offline ground truth only.	0.8	0.8	False	False
track6:adversarial_probe_edge:t6_toxicity_lookalike_media_scope_2d02b0899e39	adversarial_probe_edge	"[""probe_question:t6_toxicity_lookalike_media_scope_2d02b0899e39"", ""probe_ground_truth:t6_toxicity_lookalike_media_scope_2d02b0899e39"", ""prompt_template:track6_offline_toxicity_lookalike_media_scope_v1"", ""foundation_model_response:offline_unrun""]"	"[""probe_question:t6_toxicity_lookalike_media_scope_2d02b0899e39"", ""probe_ground_truth:t6_toxicity_lookalike_media_scope_2d02b0899e39"", ""prompt_template:track6_offline_toxicity_lookalike_media_scope_v1"", ""foundation_model_response:offline_unrun""]"	"{""error_class_label"": ""toxicity_lookalike_media_scope"", ""foundation_model_response"": [""foundation_model_response:offline_unrun""], ""probe_ground_truth"": ""probe_ground_truth:t6_toxicity_lookalike_media_scope_2d02b0899e39"", ""probe_question"": ""probe_question:t6_toxicity_lookalike_media_scope_2d02b0899e39"", ""prompt_template"": ""prompt_template:track6_offline_toxicity_lookalike_media_scope_v1"", ""scoring_rule"": ""track6_offline_required_forbidden_terms_v1"", ""supporting_substrate_edge"": ""image_evidence:3d2acc63118704602177""}"	t6_toxicity_lookalike_media_scope_2d02b0899e39	toxicity_lookalike_media_scope	track6_offline_toxicity_lookalike_media_scope_v1	image_evidence:3d2acc63118704602177	image_evidence		wikidata_commons	source:wikimedia_commons	image_evidence:3d2acc63118704602177	2026-05-17T17:36:08.295266+00:00	CC BY 2.0	https://commons.wikimedia.org/wiki/File%3ACycas_maconochiei.jpg	offline probe ground truth derived from cited substrate edge; model-response placeholder is unrun	No paid, key-gated, remote, or live provider call has been made. foundation_model_response:offline_unrun is a placeholder for schema-shaped offline ground truth only.	0.8	0.8	False	False
track6:adversarial_probe_edge:t6_toxicity_lookalike_media_scope_484a428d6a23	adversarial_probe_edge	"[""probe_question:t6_toxicity_lookalike_media_scope_484a428d6a23"", ""probe_ground_truth:t6_toxicity_lookalike_media_scope_484a428d6a23"", ""prompt_template:track6_offline_toxicity_lookalike_media_scope_v1"", ""foundation_model_response:offline_unrun""]"	"[""probe_question:t6_toxicity_lookalike_media_scope_484a428d6a23"", ""probe_ground_truth:t6_toxicity_lookalike_media_scope_484a428d6a23"", ""prompt_template:track6_offline_toxicity_lookalike_media_scope_v1"", ""foundation_model_response:offline_unrun""]"	"{""error_class_label"": ""toxicity_lookalike_media_scope"", ""foundation_model_response"": [""foundation_model_response:offline_unrun""], ""probe_ground_truth"": ""probe_ground_truth:t6_toxicity_lookalike_media_scope_484a428d6a23"", ""probe_question"": ""probe_question:t6_toxicity_lookalike_media_scope_484a428d6a23"", ""prompt_template"": ""prompt_template:track6_offline_toxicity_lookalike_media_scope_v1"", ""scoring_rule"": ""track6_offline_required_forbidden_terms_v1"", ""supporting_substrate_edge"": ""image_evidence:c6921698a5646538985c""}"	t6_toxicity_lookalike_media_scope_484a428d6a23	toxicity_lookalike_media_scope	track6_offline_toxicity_lookalike_media_scope_v1	image_evidence:c6921698a5646538985c	image_evidence		wikidata_commons	source:wikimedia_commons	image_evidence:c6921698a5646538985c	2026-05-17T17:36:08.295266+00:00	CC BY 2.0	https://commons.wikimedia.org/wiki/File%3AChamaecrista_desvauxii_var._graminea_%287926319408%29.jpg	offline probe ground truth derived from cited substrate edge; model-response placeholder is unrun	No paid, key-gated, remote, or live provider call has been made. foundation_model_response:offline_unrun is a placeholder for schema-shaped offline ground truth only.	0.8	0.8	False	False
track6:adversarial_probe_edge:t6_toxicity_lookalike_media_scope_4b11e0f12078	adversarial_probe_edge	"[""probe_question:t6_toxicity_lookalike_media_scope_4b11e0f12078"", ""probe_ground_truth:t6_toxicity_lookalike_media_scope_4b11e0f12078"", ""prompt_template:track6_offline_toxicity_lookalike_media_scope_v1"", ""foundation_model_response:offline_unrun""]"	"[""probe_question:t6_toxicity_lookalike_media_scope_4b11e0f12078"", ""probe_ground_truth:t6_toxicity_lookalike_media_scope_4b11e0f12078"", ""prompt_template:track6_offline_toxicity_lookalike_media_scope_v1"", ""foundation_model_response:offline_unrun""]"	"{""error_class_label"": ""toxicity_lookalike_media_scope"", ""foundation_model_response"": [""foundation_model_response:offline_unrun""], ""probe_ground_truth"": ""probe_ground_truth:t6_toxicity_lookalike_media_scope_4b11e0f12078"", ""probe_question"": ""probe_question:t6_toxicity_lookalike_media_scope_4b11e0f12078"", ""prompt_template"": ""prompt_template:track6_offline_toxicity_lookalike_media_scope_v1"", ""scoring_rule"": ""track6_offline_required_forbidden_terms_v1"", ""supporting_substrate_edge"": ""image_evidence:2c401a1c7dca4cd9ab79""}"	t6_toxicity_lookalike_media_scope_4b11e0f12078	toxicity_lookalike_media_scope	track6_offline_toxicity_lookalike_media_scope_v1	image_evidence:2c401a1c7dca4cd9ab79	image_evidence	wfo:wfo-0000274566-2025-12	wikidata_commons	source:wikimedia_commons	image_evidence:2c401a1c7dca4cd9ab79	2026-05-17T17:36:08.295266+00:00	CC BY-SA 4.0	https://commons.wikimedia.org/wiki/File%3AAriopsis_peltata_%2835677%29.jpg	offline probe ground truth derived from cited substrate edge; model-response placeholder is unrun	No paid, key-gated, remote, or live provider call has been made. foundation_model_response:offline_unrun is a placeholder for schema-shaped offline ground truth only.	0.8	0.8	False	False
track6:adversarial_probe_edge:t6_toxicity_lookalike_media_scope_5001b779f8a1	adversarial_probe_edge	"[""probe_question:t6_toxicity_lookalike_media_scope_5001b779f8a1"", ""probe_ground_truth:t6_toxicity_lookalike_media_scope_5001b779f8a1"", ""prompt_template:track6_offline_toxicity_lookalike_media_scope_v1"", ""foundation_model_response:offline_unrun""]"	"[""probe_question:t6_toxicity_lookalike_media_scope_5001b779f8a1"", ""probe_ground_truth:t6_toxicity_lookalike_media_scope_5001b779f8a1"", ""prompt_template:track6_offline_toxicity_lookalike_media_scope_v1"", ""foundation_model_response:offline_unrun""]"	"{""error_class_label"": ""toxicity_lookalike_media_scope"", ""foundation_model_response"": [""foundation_model_response:offline_unrun""], ""probe_ground_truth"": ""probe_ground_truth:t6_toxicity_lookalike_media_scope_5001b779f8a1"", ""probe_question"": ""probe_question:t6_toxicity_lookalike_media_scope_5001b779f8a1"", ""prompt_template"": ""prompt_template:track6_offline_toxicity_lookalike_media_scope_v1"", ""scoring_rule"": ""track6_offline_required_forbidden_terms_v1"", ""supporting_substrate_edge"": ""image_evidence:fd750bd05763c54e58d3""}"	t6_toxicity_lookalike_media_scope_5001b779f8a1	toxicity_lookalike_media_scope	track6_offline_toxicity_lookalike_media_scope_v1	image_evidence:fd750bd05763c54e58d3	image_evidence		wikidata_commons	source:wikimedia_commons	image_evidence:fd750bd05763c54e58d3	2026-05-17T17:36:08.295266+00:00	CC BY-SA 4.0	https://commons.wikimedia.org/wiki/File%3AConvolvulus_massonii_kz1.JPG	offline probe ground truth derived from cited substrate edge; model-response placeholder is unrun	No paid, key-gated, remote, or live provider call has been made. foundation_model_response:offline_unrun is a placeholder for schema-shaped offline ground truth only.	0.8	0.8	False	False
track6:adversarial_probe_edge:t6_toxicity_lookalike_media_scope_51fe4208f99b	adversarial_probe_edge	"[""probe_question:t6_toxicity_lookalike_media_scope_51fe4208f99b"", ""probe_ground_truth:t6_toxicity_lookalike_media_scope_51fe4208f99b"", ""prompt_template:track6_offline_toxicity_lookalike_media_scope_v1"", ""foundation_model_response:offline_unrun""]"	"[""probe_question:t6_toxicity_lookalike_media_scope_51fe4208f99b"", ""probe_ground_truth:t6_toxicity_lookalike_media_scope_51fe4208f99b"", ""prompt_template:track6_offline_toxicity_lookalike_media_scope_v1"", ""foundation_model_response:offline_unrun""]"	"{""error_class_label"": ""toxicity_lookalike_media_scope"", ""foundation_model_response"": [""foundation_model_response:offline_unrun""], ""probe_ground_truth"": ""probe_ground_truth:t6_toxicity_lookalike_media_scope_51fe4208f99b"", ""probe_question"": ""probe_question:t6_toxicity_lookalike_media_scope_51fe4208f99b"", ""prompt_template"": ""prompt_template:track6_offline_toxicity_lookalike_media_scope_v1"", ""scoring_rule"": ""track6_offline_required_forbidden_terms_v1"", ""supporting_substrate_edge"": ""image_evidence:3ded81c80fbaf850642b""}"	t6_toxicity_lookalike_media_scope_51fe4208f99b	toxicity_lookalike_media_scope	track6_offline_toxicity_lookalike_media_scope_v1	image_evidence:3ded81c80fbaf850642b	image_evidence		wikidata_commons	source:wikimedia_commons	image_evidence:3ded81c80fbaf850642b	2026-05-17T17:36:08.295266+00:00	CC BY-SA 4.0	https://commons.wikimedia.org/wiki/File%3AA_Mata_Atl%C3%A2ntica_Inspirada.jpg	offline probe ground truth derived from cited substrate edge; model-response placeholder is unrun	No paid, key-gated, remote, or live provider call has been made. foundation_model_response:offline_unrun is a placeholder for schema-shaped offline ground truth only.	0.8	0.8	False	False
track6:adversarial_probe_edge:t6_toxicity_lookalike_media_scope_5b5ea1079af4	adversarial_probe_edge	"[""probe_question:t6_toxicity_lookalike_media_scope_5b5ea1079af4"", ""probe_ground_truth:t6_toxicity_lookalike_media_scope_5b5ea1079af4"", ""prompt_template:track6_offline_toxicity_lookalike_media_scope_v1"", ""foundation_model_response:offline_unrun""]"	"[""probe_question:t6_toxicity_lookalike_media_scope_5b5ea1079af4"", ""probe_ground_truth:t6_toxicity_lookalike_media_scope_5b5ea1079af4"", ""prompt_template:track6_offline_toxicity_lookalike_media_scope_v1"", ""foundation_model_response:offline_unrun""]"	"{""error_class_label"": ""toxicity_lookalike_media_scope"", ""foundation_model_response"": [""foundation_model_response:offline_unrun""], ""probe_ground_truth"": ""probe_ground_truth:t6_toxicity_lookalike_media_scope_5b5ea1079af4"", ""probe_question"": ""probe_question:t6_toxicity_lookalike_media_scope_5b5ea1079af4"", ""prompt_template"": ""prompt_template:track6_offline_toxicity_lookalike_media_scope_v1"", ""scoring_rule"": ""track6_offline_required_forbidden_terms_v1"", ""supporting_substrate_edge"": ""image_evidence:b8e06395d12c73d6de78""}"	t6_toxicity_lookalike_media_scope_5b5ea1079af4	toxicity_lookalike_media_scope	track6_offline_toxicity_lookalike_media_scope_v1	image_evidence:b8e06395d12c73d6de78	image_evidence		wikidata_commons	source:wikimedia_commons	image_evidence:b8e06395d12c73d6de78	2026-05-17T17:36:08.295266+00:00	CC BY-SA 2.0	https://commons.wikimedia.org/wiki/File%3ACycas_inermis_%28Cycadaceae%29_%2848616409463%29.jpg	offline probe ground truth derived from cited substrate edge; model-response placeholder is unrun	No paid, key-gated, remote, or live provider call has been made. foundation_model_response:offline_unrun is a placeholder for schema-shaped offline ground truth only.	0.8	0.8	False	False
track6:adversarial_probe_edge:t6_toxicity_lookalike_media_scope_7ca0b8fb1fa6	adversarial_probe_edge	"[""probe_question:t6_toxicity_lookalike_media_scope_7ca0b8fb1fa6"", ""probe_ground_truth:t6_toxicity_lookalike_media_scope_7ca0b8fb1fa6"", ""prompt_template:track6_offline_toxicity_lookalike_media_scope_v1"", ""foundation_model_response:offline_unrun""]"	"[""probe_question:t6_toxicity_lookalike_media_scope_7ca0b8fb1fa6"", ""probe_ground_truth:t6_toxicity_lookalike_media_scope_7ca0b8fb1fa6"", ""prompt_template:track6_offline_toxicity_lookalike_media_scope_v1"", ""foundation_model_response:offline_unrun""]"	"{""error_class_label"": ""toxicity_lookalike_media_scope"", ""foundation_model_response"": [""foundation_model_response:offline_unrun""], ""probe_ground_truth"": ""probe_ground_truth:t6_toxicity_lookalike_media_scope_7ca0b8fb1fa6"", ""probe_question"": ""probe_question:t6_toxicity_lookalike_media_scope_7ca0b8fb1fa6"", ""prompt_template"": ""prompt_template:track6_offline_toxicity_lookalike_media_scope_v1"", ""scoring_rule"": ""track6_offline_required_forbidden_terms_v1"", ""supporting_substrate_edge"": ""image_evidence:8c194663543bcf0653f9""}"	t6_toxicity_lookalike_media_scope_7ca0b8fb1fa6	toxicity_lookalike_media_scope	track6_offline_toxicity_lookalike_media_scope_v1	image_evidence:8c194663543bcf0653f9	image_evidence		wikidata_commons	source:wikimedia_commons	image_evidence:8c194663543bcf0653f9	2026-05-17T17:36:08.295266+00:00	CC BY-SA 2.0	https://commons.wikimedia.org/wiki/File%3ABurmannia_itoana_%28edit%29.jpg	offline probe ground truth derived from cited substrate edge; model-response placeholder is unrun	No paid, key-gated, remote, or live provider call has been made. foundation_model_response:offline_unrun is a placeholder for schema-shaped offline ground truth only.	0.8	0.8	False	False
track6:adversarial_probe_edge:t6_toxicity_lookalike_media_scope_8bac89de9efb	adversarial_probe_edge	"[""probe_question:t6_toxicity_lookalike_media_scope_8bac89de9efb"", ""probe_ground_truth:t6_toxicity_lookalike_media_scope_8bac89de9efb"", ""prompt_template:track6_offline_toxicity_lookalike_media_scope_v1"", ""foundation_model_response:offline_unrun""]"	"[""probe_question:t6_toxicity_lookalike_media_scope_8bac89de9efb"", ""probe_ground_truth:t6_toxicity_lookalike_media_scope_8bac89de9efb"", ""prompt_template:track6_offline_toxicity_lookalike_media_scope_v1"", ""foundation_model_response:offline_unrun""]"	"{""error_class_label"": ""toxicity_lookalike_media_scope"", ""foundation_model_response"": [""foundation_model_response:offline_unrun""], ""probe_ground_truth"": ""probe_ground_truth:t6_toxicity_lookalike_media_scope_8bac89de9efb"", ""probe_question"": ""probe_question:t6_toxicity_lookalike_media_scope_8bac89de9efb"", ""prompt_template"": ""prompt_template:track6_offline_toxicity_lookalike_media_scope_v1"", ""scoring_rule"": ""track6_offline_required_forbidden_terms_v1"", ""supporting_substrate_edge"": ""image_evidence:b0f708cfc56b4757c90b""}"	t6_toxicity_lookalike_media_scope_8bac89de9efb	toxicity_lookalike_media_scope	track6_offline_toxicity_lookalike_media_scope_v1	image_evidence:b0f708cfc56b4757c90b	image_evidence	wfo:wfo-4000005923-2025-12	wikidata_commons	source:wikimedia_commons	image_evidence:b0f708cfc56b4757c90b	2026-05-17T17:36:08.295266+00:00	CC BY 4.0	https://commons.wikimedia.org/wiki/File%3ACaiophora_grandiflora.jpg	offline probe ground truth derived from cited substrate edge; model-response placeholder is unrun	No paid, key-gated, remote, or live provider call has been made. foundation_model_response:offline_unrun is a placeholder for schema-shaped offline ground truth only.	0.8	0.8	False	False
