trace_id,run_id,workload_class,time_step,event_type,object_id,object_class,size_units,tier,parent_object_id,trajectory_node_id,branch_id,provenance_id,reuse_distance,reuse_probability_hint,correctness_sensitive,recompute_cost_hint,loss_cost_hint,durability_horizon,verifier_id,merge_state,source_version,invalidation_signal,evidence_label,tenant_scope,cache_salt,actor_id,replay_authorization_scope,verifier_evidence_hash,retention_hold_state,pointer_valid,validation_gate_ids,validation_decision,validation_lookup_count,validation_queue_wait,validation_start_time,validation_end_time,raw_reuse_credit,evidence_label
trace-v2-rag,rag,RAG,20,object_create,rag:tool_output:2,tool output,71,durable workspace,,rag:tool-node:1,,prov:tool:1,,0.72,true,23,70,60,,,synthetic_v2,none,synthetic_trace_v3,tenant_rag,2da39bec7e44cbdb,actor_retriever,actor_retriever,,hold_active,true,provenance_presence; trajectory_lineage; replay_authorization; pointer_recoverability,not_reuse_candidate,4,0.04,20.001,20.18442,0.0,synthetic_trace_v3
trace-v2-rag,rag,RAG,21,object_place,rag:tool_output:2,tool output,70,durable workspace,,rag:tool-node:1,,prov:tool:1,,,true,,,60,,,synthetic_v2,none,synthetic_trace_v3,tenant_rag,2da39bec7e44cbdb,actor_retriever,actor_retriever,,hold_active,true,provenance_presence; trajectory_lineage; replay_authorization; pointer_recoverability,not_reuse_candidate,4,0.05,21.001,21.1844,0.0,synthetic_trace_v3
trace-v2-rag,rag,RAG,21,tool_call_result,rag:tool_output:2,tool output,70,durable workspace,,rag:tool-node:1,,prov:tool:1,,,true,,,60,,,tool:v1,none,synthetic_trace_v3,tenant_rag,2da39bec7e44cbdb,actor_retriever,actor_retriever,,hold_active,true,provenance_presence; trajectory_lineage; replay_authorization; pointer_recoverability,not_reuse_candidate,4,0.06,21.001,21.1844,0.0,synthetic_trace_v3
trace-v2-rag,rag,RAG,22,tool_call_start,,,,,,rag-node-1,,,,,,,,,,,synthetic_v2,,synthetic_trace_v3,tenant_rag,,actor_retriever,actor_retriever,,not_required,false,,not_reuse_candidate,0,0.0,,,0.0,synthetic_trace_v3
trace-v2-rag,rag,RAG,23,object_access,rag:weights:1,weights,900,HBM/GPU memory,,,,,5,0.75,false,300,0,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_rag,9fa8776ffd099add,actor_retriever,baseline_runtime,,not_required,true,tenant_isolation,safe_reuse,1,0.01,23.001,23.097,3.15,synthetic_trace_v3
trace-v2-rag,rag,RAG,24,object_create,rag:tool_output:1,tool output,71,durable workspace,rag:retrieved_context:1,rag-node-1,,prov:retriever:1,,0.72,true,23,70,60,,,synthetic_v2,none,synthetic_trace_v3,tenant_rag,2da39bec7e44cbdb,actor_retriever,actor_retriever,,hold_active,true,provenance_presence; trajectory_lineage; replay_authorization; pointer_recoverability,not_reuse_candidate,4,0.02,24.001,24.18442,0.0,synthetic_trace_v3
trace-v2-rag,rag,RAG,25,object_place,rag:tool_output:1,tool output,70,durable workspace,,rag-node-1,,prov:retriever:1,,,true,,,60,,,synthetic_v2,none,synthetic_trace_v3,tenant_rag,2da39bec7e44cbdb,actor_retriever,actor_retriever,,hold_active,true,provenance_presence; trajectory_lineage; replay_authorization; pointer_recoverability,not_reuse_candidate,4,0.03,25.001,25.1844,0.0,synthetic_trace_v3
trace-v2-rag,rag,RAG,26,tool_call_result,rag:tool_output:1,tool output,70,durable workspace,,rag-node-1,,prov:retriever:1,,,true,,,60,,,retriever:v1,none,synthetic_trace_v3,tenant_rag,2da39bec7e44cbdb,actor_retriever,actor_retriever,,hold_active,true,provenance_presence; trajectory_lineage; replay_authorization; pointer_recoverability,not_reuse_candidate,4,0.04,26.001,26.1844,0.0,synthetic_trace_v3
trace-v2-rag,rag,RAG,28,object_access,rag:weights:1,weights,900,HBM/GPU memory,,,,,5,0.75,false,300,0,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_rag,9fa8776ffd099add,actor_retriever,baseline_runtime,,not_required,true,tenant_isolation,safe_reuse,1,0.05,28.001,28.097,3.15,synthetic_trace_v3
trace-v2-rag,rag,RAG,28,object_access,rag:KV_cache:1,KV cache,20,HBM/GPU memory,,,,,10,0.75,false,6,0,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_rag,3ab50a3fe80a5316,actor_retriever,baseline_runtime,,not_required,true,tenant_isolation; cache_salt_isolation,safe_reuse,2,0.06,28.001,28.0974,0.366667,synthetic_trace_v3
trace-v2-rag,rag,RAG,30,object_create,rag:tool_output:3,tool output,74,durable workspace,,rag:workspace-node:1,,prov:workspace:1,,0.72,true,23,70,60,,,synthetic_v2,none,synthetic_trace_v3,tenant_rag,2da39bec7e44cbdb,actor_retriever,actor_retriever,,hold_active,true,provenance_presence; trajectory_lineage; replay_authorization; pointer_recoverability,not_reuse_candidate,4,0.0,30.001,30.18448,0.0,synthetic_trace_v3
trace-v2-rag,rag,RAG,31,object_place,rag:tool_output:3,tool output,70,durable workspace,,rag:workspace-node:1,,prov:workspace:1,,,true,,,60,,,synthetic_v2,none,synthetic_trace_v3,tenant_rag,2da39bec7e44cbdb,actor_retriever,actor_retriever,,hold_active,true,provenance_presence; trajectory_lineage; replay_authorization; pointer_recoverability,not_reuse_candidate,4,0.01,31.001,31.1844,0.0,synthetic_trace_v3
trace-v2-rag,rag,RAG,31,workspace_write,rag:tool_output:3,tool output,70,durable workspace,,rag:workspace-node:1,,prov:workspace:1,,,true,,,120,,,workspace:v1,none,synthetic_trace_v3,tenant_rag,2da39bec7e44cbdb,actor_retriever,actor_retriever,,hold_active,true,provenance_presence; trajectory_lineage; replay_authorization; pointer_recoverability,safe_reuse,4,0.02,31.001,31.1844,2.457778,synthetic_trace_v3
trace-v2-rag,rag,RAG,33,object_access,rag:weights:1,weights,900,HBM/GPU memory,,,,,5,0.75,false,300,0,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_rag,9fa8776ffd099add,actor_retriever,baseline_runtime,,not_required,true,tenant_isolation,safe_reuse,1,0.03,33.001,33.097,3.15,synthetic_trace_v3
trace-v2-rag,rag,RAG,33,object_access,rag:prefix_cache:1,prefix cache,40,CPU DRAM,,,,,15,0.75,false,13,0,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_rag,ac347130cf69eff1,actor_retriever,actor_retriever,,not_required,false,source_freshness; tenant_isolation; cache_salt_isolation,safe_reuse,3,0.04,33.001,33.1158,5.444444,synthetic_trace_v3
trace-v2-rag,rag,RAG,33,object_access,rag:semantic_cache_entry:1,semantic cache entry,45,remote object store,,,,,15,0.75,true,15,45,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_rag,1c2e50956171a1c9,actor_retriever,actor_retriever,,not_required,false,provenance_presence; source_freshness; tenant_isolation; cache_salt_isolation,denied_reuse,4,0.05,33.001,33.1339,5.6,synthetic_trace_v3
trace-v2-rag,rag,RAG,33,object_access,rag:retrieved_context:1,retrieved context,55,CPU DRAM,,,,,15,0.75,true,18,55,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_rag,861c93b4d92f3e81,actor_retriever,actor_retriever,,not_required,false,provenance_presence; source_freshness; pointer_recoverability,denied_reuse,3,0.06,33.001,33.1661,5.911111,synthetic_trace_v3
trace-v2-rag,rag,RAG,38,object_access,rag:weights:1,weights,900,HBM/GPU memory,,,,,5,0.75,false,300,0,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_rag,9fa8776ffd099add,actor_retriever,baseline_runtime,,not_required,true,tenant_isolation,safe_reuse,1,0.0,38.001,38.097,3.15,synthetic_trace_v3
trace-v2-rag,rag,RAG,38,object_access,rag:KV_cache:1,KV cache,20,HBM/GPU memory,,,,,10,0.75,false,6,0,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_rag,3ab50a3fe80a5316,actor_retriever,baseline_runtime,,not_required,true,tenant_isolation; cache_salt_isolation,safe_reuse,2,0.01,38.001,38.0974,0.366667,synthetic_trace_v3
trace-v2-rag,rag,RAG,43,object_access,rag:weights:1,weights,900,HBM/GPU memory,,,,,5,0.75,false,300,0,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_rag,9fa8776ffd099add,actor_retriever,baseline_runtime,,not_required,true,tenant_isolation,safe_reuse,1,0.02,43.001,43.097,3.15,synthetic_trace_v3
trace-v2-rag,rag,RAG,48,object_access,rag:weights:1,weights,900,HBM/GPU memory,,,,,5,0.75,false,300,0,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_rag,9fa8776ffd099add,actor_retriever,baseline_runtime,,not_required,true,tenant_isolation,safe_reuse,1,0.03,48.001,48.097,3.15,synthetic_trace_v3
trace-v2-rag,rag,RAG,48,object_access,rag:prefix_cache:1,prefix cache,40,CPU DRAM,,,,,15,0.75,false,13,0,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_rag,ac347130cf69eff1,actor_retriever,actor_retriever,,not_required,false,source_freshness; tenant_isolation; cache_salt_isolation,safe_reuse,3,0.04,48.001,48.1158,5.444444,synthetic_trace_v3
trace-v2-rag,rag,RAG,48,object_access,rag:KV_cache:1,KV cache,20,HBM/GPU memory,,,,,10,0.75,false,6,0,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_rag,3ab50a3fe80a5316,actor_retriever,baseline_runtime,,not_required,true,tenant_isolation; cache_salt_isolation,safe_reuse,2,0.05,48.001,48.0974,0.366667,synthetic_trace_v3
trace-v2-rag,rag,RAG,48,object_access,rag:semantic_cache_entry:1,semantic cache entry,45,remote object store,,,,,15,0.75,true,15,45,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_rag,1c2e50956171a1c9,actor_retriever,actor_retriever,,not_required,false,provenance_presence; source_freshness; tenant_isolation; cache_salt_isolation,denied_reuse,4,0.06,48.001,48.1339,5.6,synthetic_trace_v3
trace-v2-rag,rag,RAG,48,object_access,rag:retrieved_context:1,retrieved context,55,CPU DRAM,,,,,15,0.75,true,18,55,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_rag,861c93b4d92f3e81,actor_retriever,actor_retriever,,not_required,false,provenance_presence; source_freshness; pointer_recoverability,denied_reuse,3,0.0,48.001,48.1661,5.911111,synthetic_trace_v3
trace-v2-rag,rag,RAG,53,object_access,rag:weights:1,weights,900,HBM/GPU memory,,,,,5,0.75,false,300,0,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_rag,9fa8776ffd099add,actor_retriever,baseline_runtime,,not_required,true,tenant_isolation,safe_reuse,1,0.01,53.001,53.097,3.15,synthetic_trace_v3
trace-v2-rag,rag,RAG,58,object_access,rag:weights:1,weights,900,HBM/GPU memory,,,,,5,0.75,false,300,0,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_rag,9fa8776ffd099add,actor_retriever,baseline_runtime,,not_required,true,tenant_isolation,safe_reuse,1,0.02,58.001,58.097,3.15,synthetic_trace_v3
trace-v2-rag,rag,RAG,58,object_access,rag:KV_cache:1,KV cache,20,HBM/GPU memory,,,,,10,0.75,false,6,0,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_rag,3ab50a3fe80a5316,actor_retriever,baseline_runtime,,not_required,true,tenant_isolation; cache_salt_isolation,safe_reuse,2,0.03,58.001,58.0974,0.366667,synthetic_trace_v3
trace-v2-rag,rag,RAG,58,object_evict,rag:prefix_cache:1,prefix cache,40,CPU DRAM,,,,,,,false,,,,,,synthetic_v2,none,synthetic_trace_v3,tenant_rag,ac347130cf69eff1,actor_retriever,actor_retriever,,not_required,false,source_freshness; tenant_isolation; cache_salt_isolation,not_reuse_candidate,3,0.04,58.001,58.1158,0.0,synthetic_trace_v3
trace-v2-rag,rag,RAG,58,object_evict,rag:KV_cache:1,KV cache,20,HBM/GPU memory,,,,,,,false,,,,,,synthetic_v2,none,synthetic_trace_v3,tenant_rag,3ab50a3fe80a5316,actor_retriever,baseline_runtime,,not_required,true,tenant_isolation; cache_salt_isolation,not_reuse_candidate,2,0.05,58.001,58.0974,0.0,synthetic_trace_v3
trace-v2-rag,rag,RAG,58,object_evict,rag:semantic_cache_entry:1,semantic cache entry,45,remote object store,,,,,,,true,,,,,,synthetic_v2,none,synthetic_trace_v3,tenant_rag,1c2e50956171a1c9,actor_retriever,actor_retriever,,not_required,false,provenance_presence; source_freshness; tenant_isolation; cache_salt_isolation,not_reuse_candidate,4,0.06,58.001,58.1339,0.0,synthetic_trace_v3
trace-v2-rag,rag,RAG,58,object_evict,rag:retrieved_context:1,retrieved context,55,CPU DRAM,,,,,,,true,,,,,,synthetic_v2,none,synthetic_trace_v3,tenant_rag,861c93b4d92f3e81,actor_retriever,actor_retriever,,not_required,false,provenance_presence; source_freshness; pointer_recoverability,not_reuse_candidate,3,0.0,58.001,58.1661,0.0,synthetic_trace_v3
trace-v2-rag,rag,RAG,60,run_end,,,,,,,,,,,,,,,,,synthetic_v2,,synthetic_trace_v3,tenant_rag,,actor_retriever,actor_retriever,,not_required,false,,not_reuse_candidate,0,0.01,,,0.0,synthetic_trace_v3
trace-v2-code-agent_loop,code-agent_loop,code-agent loop,0,run_start,,,,,,,,,,,,,,,,,synthetic_v2,,synthetic_trace_v3,tenant_code,,actor_code_agent,actor_code_agent,,not_required,false,,not_reuse_candidate,0,0.02,,,0.0,synthetic_trace_v3
trace-v2-code-agent_loop,code-agent_loop,code-agent loop,1,object_create,code-agent_loop:weights:1,weights,911,HBM/GPU memory,,,,,,0.72,false,300,0,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_code,c0e4e61eb260bf8e,actor_code_agent,baseline_runtime,,not_required,true,tenant_isolation,not_reuse_candidate,1,0.03,1.001,1.09722,0.0,synthetic_trace_v3
trace-v2-code-agent_loop,code-agent_loop,code-agent loop,2,object_place,code-agent_loop:weights:1,weights,900,HBM/GPU memory,,,,,,,false,,,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_code,c0e4e61eb260bf8e,actor_code_agent,baseline_runtime,,not_required,true,tenant_isolation,not_reuse_candidate,1,0.04,2.001,2.097,0.0,synthetic_trace_v3
trace-v2-code-agent_loop,code-agent_loop,code-agent loop,2,object_create,code-agent_loop:prefix_cache:1,prefix cache,41,CPU DRAM,,,,,,0.72,false,13,0,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_code,f269ea27e9ccd27d,actor_code_agent,actor_code_agent,,not_required,false,source_freshness; tenant_isolation; cache_salt_isolation,not_reuse_candidate,3,0.05,2.001,2.11582,0.0,synthetic_trace_v3
trace-v2-code-agent_loop,code-agent_loop,code-agent loop,3,object_place,code-agent_loop:prefix_cache:1,prefix cache,40,CPU DRAM,,,,,,,false,,,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_code,f269ea27e9ccd27d,actor_code_agent,actor_code_agent,,not_required,false,source_freshness; tenant_isolation; cache_salt_isolation,not_reuse_candidate,3,0.06,3.001,3.1158,0.0,synthetic_trace_v3
trace-v2-code-agent_loop,code-agent_loop,code-agent loop,3,object_create,code-agent_loop:KV_cache:1,KV cache,21,HBM/GPU memory,,,,,,0.25,false,6,0,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_code,e7f872a4bbac0309,actor_code_agent,baseline_runtime,,not_required,true,tenant_isolation; cache_salt_isolation,not_reuse_candidate,2,0.0,3.001,3.09742,0.0,synthetic_trace_v3
trace-v2-code-agent_loop,code-agent_loop,code-agent loop,4,object_place,code-agent_loop:KV_cache:1,KV cache,20,HBM/GPU memory,,,,,,,false,,,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_code,e7f872a4bbac0309,actor_code_agent,baseline_runtime,,not_required,true,tenant_isolation; cache_salt_isolation,not_reuse_candidate,2,0.01,4.001,4.0974,0.0,synthetic_trace_v3
trace-v2-code-agent_loop,code-agent_loop,code-agent loop,8,object_access,code-agent_loop:weights:1,weights,900,HBM/GPU memory,,,,,6,0.75,false,300,0,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_code,c0e4e61eb260bf8e,actor_code_agent,baseline_runtime,,not_required,true,tenant_isolation,safe_reuse,1,0.02,8.001,8.097,3.18,synthetic_trace_v3
trace-v2-code-agent_loop,code-agent_loop,code-agent loop,8,object_access,code-agent_loop:KV_cache:1,KV cache,20,HBM/GPU memory,,,,,4,0.75,false,6,0,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_code,e7f872a4bbac0309,actor_code_agent,baseline_runtime,,not_required,true,tenant_isolation; cache_salt_isolation,overhead_dominated_reuse,2,0.03,8.001,8.0974,0.186667,synthetic_trace_v3
trace-v2-code-agent_loop,code-agent_loop,code-agent loop,12,branch_fork,,,,,,code-agent_loop:node:1,code-agent_loop:branch:1,,,,,,,,,forked,synthetic_v2,,synthetic_trace_v3,tenant_code,,actor_code_agent,actor_code_agent,,not_required,false,,not_reuse_candidate,0,0.04,,,0.0,synthetic_trace_v3
trace-v2-code-agent_loop,code-agent_loop,code-agent loop,13,object_create,code-agent_loop:branch_state:1,branch state,73,CPU DRAM,code-agent_loop:KV_cache:1,code-agent_loop:node:1,code-agent_loop:branch:1,prov:code-agent_loop:branch:1,,0.72,true,21,65,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_code,a07eeebe38d03e11,actor_code_agent,actor_code_agent,,not_required,true,trajectory_lineage; replay_authorization,not_reuse_candidate,2,0.08,13.001,13.20846,0.0,synthetic_trace_v3
trace-v2-code-agent_loop,code-agent_loop,code-agent loop,13,object_access,code-agent_loop:weights:1,weights,900,HBM/GPU memory,,,,,5,0.75,false,300,0,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_code,c0e4e61eb260bf8e,actor_code_agent,baseline_runtime,,not_required,true,tenant_isolation,safe_reuse,1,0.06,13.001,13.097,3.15,synthetic_trace_v3
trace-v2-code-agent_loop,code-agent_loop,code-agent loop,14,object_place,code-agent_loop:branch_state:1,branch state,65,CPU DRAM,,code-agent_loop:node:1,code-agent_loop:branch:1,prov:code-agent_loop:branch:1,,,true,,,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_code,a07eeebe38d03e11,actor_code_agent,actor_code_agent,,not_required,true,trajectory_lineage; replay_authorization,not_reuse_candidate,2,0.03,14.001,14.2083,0.0,synthetic_trace_v3
trace-v2-code-agent_loop,code-agent_loop,code-agent loop,14,object_create,code-agent_loop:trajectory_log:1,trajectory log,38,NVMe,code-agent_loop:KV_cache:1,code-agent_loop:node:1,code-agent_loop:branch:1,prov:code-agent_loop:branch:1,,0.72,true,11,35,170,,,synthetic_v2,none,synthetic_trace_v3,tenant_code,90ff1089b4f5a957,actor_code_agent,actor_code_agent,,hold_active,true,provenance_presence; trajectory_lineage; replay_authorization,not_reuse_candidate,3,0.04,14.001,14.22576,0.0,synthetic_trace_v3
trace-v2-code-agent_loop,code-agent_loop,code-agent loop,15,object_place,code-agent_loop:trajectory_log:1,trajectory log,35,NVMe,,code-agent_loop:node:1,code-agent_loop:branch:1,prov:code-agent_loop:branch:1,,,true,,,170,,,synthetic_v2,none,synthetic_trace_v3,tenant_code,90ff1089b4f5a957,actor_code_agent,actor_code_agent,,hold_active,true,provenance_presence; trajectory_lineage; replay_authorization,not_reuse_candidate,3,0.05,15.001,15.2257,0.0,synthetic_trace_v3
trace-v2-code-agent_loop,code-agent_loop,code-agent loop,18,tool_call_start,,,,,,code-agent_loop:tool-node:1,code-agent_loop:branch:1,,,,,,,,,,synthetic_v2,,synthetic_trace_v3,tenant_code,,actor_code_agent,actor_code_agent,,not_required,false,,not_reuse_candidate,0,0.03,,,0.0,synthetic_trace_v3
trace-v2-code-agent_loop,code-agent_loop,code-agent loop,18,object_access,code-agent_loop:weights:1,weights,900,HBM/GPU memory,,,,,5,0.75,false,300,0,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_code,c0e4e61eb260bf8e,actor_code_agent,baseline_runtime,,not_required,true,tenant_isolation,safe_reuse,1,0.04,18.001,18.097,3.15,synthetic_trace_v3
trace-v2-code-agent_loop,code-agent_loop,code-agent loop,18,object_access,code-agent_loop:prefix_cache:1,prefix cache,40,CPU DRAM,,,,,15,0.75,false,13,0,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_code,f269ea27e9ccd27d,actor_code_agent,actor_code_agent,,not_required,false,source_freshness; tenant_isolation; cache_salt_isolation,safe_reuse,3,0.05,18.001,18.1158,5.444444,synthetic_trace_v3
