family,L,V,constraint_counts,order,coefficient,abs_coefficient,derivative_at_zero,coefficient_l1_norm_order_leq_8,nearest_singularity_scale,normalized_expression_n,description
single_label_cycle_profile,4,4,4,7,0,0,0,1,,n^(0)*(n)_4/((n)_4),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_cycle_profile,4,4,4,8,0,0,0,1,,n^(0)*(n)_4/((n)_4),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_path_profile,4,5,4,0,1,1,1,5,1/4,n^(-1)*(n)_5/((n)_4),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,4,5,4,1,-4,4,-4,5,1/4,n^(-1)*(n)_5/((n)_4),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,4,5,4,2,0,0,0,5,1/4,n^(-1)*(n)_5/((n)_4),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,4,5,4,3,0,0,0,5,1/4,n^(-1)*(n)_5/((n)_4),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,4,5,4,4,0,0,0,5,1/4,n^(-1)*(n)_5/((n)_4),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,4,5,4,5,0,0,0,5,1/4,n^(-1)*(n)_5/((n)_4),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,4,5,4,6,0,0,0,5,1/4,n^(-1)*(n)_5/((n)_4),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,4,5,4,7,0,0,0,5,1/4,n^(-1)*(n)_5/((n)_4),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,4,5,4,8,0,0,0,5,1/4,n^(-1)*(n)_5/((n)_4),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
rank2_balanced_profile,4,7,4;4,0,1,1,1,4459,1/6,n^(1)*(n)_7/((n)_4*(n)_4),two length-L labels sharing one vertex
rank2_balanced_profile,4,7,4;4,1,-9,9,-9,4459,1/6,n^(1)*(n)_7/((n)_4*(n)_4),two length-L labels sharing one vertex
rank2_balanced_profile,4,7,4;4,2,9,9,18,4459,1/6,n^(1)*(n)_7/((n)_4*(n)_4),two length-L labels sharing one vertex
rank2_balanced_profile,4,7,4;4,3,39,39,234,4459,1/6,n^(1)*(n)_7/((n)_4*(n)_4),two length-L labels sharing one vertex
rank2_balanced_profile,4,7,4;4,4,81,81,1944,4459,1/6,n^(1)*(n)_7/((n)_4*(n)_4),two length-L labels sharing one vertex
rank2_balanced_profile,4,7,4;4,5,111,111,13320,4459,1/6,n^(1)*(n)_7/((n)_4*(n)_4),two length-L labels sharing one vertex
rank2_balanced_profile,4,7,4;4,6,9,9,6480,4459,1/6,n^(1)*(n)_7/((n)_4*(n)_4),two length-L labels sharing one vertex
rank2_balanced_profile,4,7,4;4,7,-681,681,-3432240,4459,1/6,n^(1)*(n)_7/((n)_4*(n)_4),two length-L labels sharing one vertex
rank2_balanced_profile,4,7,4;4,8,-3519,3519,-141886080,4459,1/6,n^(1)*(n)_7/((n)_4*(n)_4),two length-L labels sharing one vertex
rank2_deficit_k2,4,6,4;4,0,1,1,1,6901,1/5,n^(2)*(n)_6/((n)_4*(n)_4),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,4,6,4;4,1,-3,3,-3,6901,1/5,n^(2)*(n)_6/((n)_4*(n)_4),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,4,6,4;4,2,-9,9,-18,6901,1/5,n^(2)*(n)_6/((n)_4*(n)_4),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,4,6,4;4,3,-15,15,-90,6901,1/5,n^(2)*(n)_6/((n)_4*(n)_4),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,4,6,4;4,4,-9,9,-216,6901,1/5,n^(2)*(n)_6/((n)_4*(n)_4),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,4,6,4;4,5,57,57,6840,6901,1/5,n^(2)*(n)_6/((n)_4*(n)_4),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,4,6,4;4,6,351,351,252720,6901,1/5,n^(2)*(n)_6/((n)_4*(n)_4),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,4,6,4;4,7,1425,1425,7182000,6901,1/5,n^(2)*(n)_6/((n)_4*(n)_4),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,4,6,4;4,8,5031,5031,202849920,6901,1/5,n^(2)*(n)_6/((n)_4*(n)_4),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k3,4,5,4;4,0,1,1,1,12739,1/4,n^(3)*(n)_5/((n)_4*(n)_4),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,4,5,4;4,1,2,2,2,12739,1/4,n^(3)*(n)_5/((n)_4*(n)_4),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,4,5,4;4,2,1,1,2,12739,1/4,n^(3)*(n)_5/((n)_4*(n)_4),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,4,5,4;4,3,-10,10,-60,12739,1/4,n^(3)*(n)_5/((n)_4*(n)_4),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,4,5,4;4,4,-59,59,-1416,12739,1/4,n^(3)*(n)_5/((n)_4*(n)_4),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,4,5,4;4,5,-238,238,-28560,12739,1/4,n^(3)*(n)_5/((n)_4*(n)_4),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,4,5,4;4,6,-839,839,-604080,12739,1/4,n^(3)*(n)_5/((n)_4*(n)_4),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,4,5,4;4,7,-2770,2770,-13960800,12739,1/4,n^(3)*(n)_5/((n)_4*(n)_4),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,4,5,4;4,8,-8819,8819,-355582080,12739,1/4,n^(3)*(n)_5/((n)_4*(n)_4),two length-L labels with fixed vertex deficit k=3
rank4_delocalization_toy_s3,4,13,4;4;4;4,0,1,1,1,4981411,1/12,n^(3)*(n)_13/((n)_4*(n)_4*(n)_4*(n)_4),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,4,13,4;4;4;4,1,-54,54,-54,4981411,1/12,n^(3)*(n)_13/((n)_4*(n)_4*(n)_4*(n)_4),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,4,13,4;4;4;4,2,1161,1161,2322,4981411,1/12,n^(3)*(n)_13/((n)_4*(n)_4*(n)_4*(n)_4),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,4,13,4;4;4;4,3,-12186,12186,-73116,4981411,1/12,n^(3)*(n)_13/((n)_4*(n)_4*(n)_4*(n)_4),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,4,13,4;4;4;4,4,57213,57213,1373112,4981411,1/12,n^(3)*(n)_13/((n)_4*(n)_4*(n)_4*(n)_4),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,4,13,4;4;4;4,5,-23958,23958,-2874960,4981411,1/12,n^(3)*(n)_13/((n)_4*(n)_4*(n)_4*(n)_4),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,4,13,4;4;4;4,6,-511551,511551,-368316720,4981411,1/12,n^(3)*(n)_13/((n)_4*(n)_4*(n)_4*(n)_4),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,4,13,4;4;4;4,7,-535122,535122,-2697014880,4981411,1/12,n^(3)*(n)_13/((n)_4*(n)_4*(n)_4*(n)_4),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,4,13,4;4;4;4,8,3840165,3840165,154835452800,4981411,1/12,n^(3)*(n)_13/((n)_4*(n)_4*(n)_4*(n)_4),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s4,4,12,4;4;4;4,0,1,1,1,2275927,1/11,n^(4)*(n)_12/((n)_4*(n)_4*(n)_4*(n)_4),four-label fourth-moment toy profile with fixed deficit s=4
rank4_delocalization_toy_s4,4,12,4;4;4;4,1,-42,42,-42,2275927,1/11,n^(4)*(n)_12/((n)_4*(n)_4*(n)_4*(n)_4),four-label fourth-moment toy profile with fixed deficit s=4
rank4_delocalization_toy_s4,4,12,4;4;4;4,2,657,657,1314,2275927,1/11,n^(4)*(n)_12/((n)_4*(n)_4*(n)_4*(n)_4),four-label fourth-moment toy profile with fixed deficit s=4
rank4_delocalization_toy_s4,4,12,4;4;4;4,3,-4302,4302,-25812,2275927,1/11,n^(4)*(n)_12/((n)_4*(n)_4*(n)_4*(n)_4),four-label fourth-moment toy profile with fixed deficit s=4
rank4_delocalization_toy_s4,4,12,4;4;4;4,4,5589,5589,134136,2275927,1/11,n^(4)*(n)_12/((n)_4*(n)_4*(n)_4*(n)_4),four-label fourth-moment toy profile with fixed deficit s=4
rank4_delocalization_toy_s4,4,12,4;4;4;4,5,43110,43110,5173200,2275927,1/11,n^(4)*(n)_12/((n)_4*(n)_4*(n)_4*(n)_4),four-label fourth-moment toy profile with fixed deficit s=4
rank4_delocalization_toy_s4,4,12,4;4;4;4,6,5769,5769,4153680,2275927,1/11,n^(4)*(n)_12/((n)_4*(n)_4*(n)_4*(n)_4),four-label fourth-moment toy profile with fixed deficit s=4
rank4_delocalization_toy_s4,4,12,4;4;4;4,7,-465894,465894,-2348105760,2275927,1/11,n^(4)*(n)_12/((n)_4*(n)_4*(n)_4*(n)_4),four-label fourth-moment toy profile with fixed deficit s=4
rank4_delocalization_toy_s4,4,12,4;4;4;4,8,-1750563,1750563,-70582700160,2275927,1/11,n^(4)*(n)_12/((n)_4*(n)_4*(n)_4*(n)_4),four-label fourth-moment toy profile with fixed deficit s=4
single_label_cycle_profile,5,5,5,0,1,1,1,1,,n^(0)*(n)_5/((n)_5),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_cycle_profile,5,5,5,1,0,0,0,1,,n^(0)*(n)_5/((n)_5),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_cycle_profile,5,5,5,2,0,0,0,1,,n^(0)*(n)_5/((n)_5),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_cycle_profile,5,5,5,3,0,0,0,1,,n^(0)*(n)_5/((n)_5),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_cycle_profile,5,5,5,4,0,0,0,1,,n^(0)*(n)_5/((n)_5),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_cycle_profile,5,5,5,5,0,0,0,1,,n^(0)*(n)_5/((n)_5),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_cycle_profile,5,5,5,6,0,0,0,1,,n^(0)*(n)_5/((n)_5),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_cycle_profile,5,5,5,7,0,0,0,1,,n^(0)*(n)_5/((n)_5),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_cycle_profile,5,5,5,8,0,0,0,1,,n^(0)*(n)_5/((n)_5),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_path_profile,5,6,5,0,1,1,1,6,1/5,n^(-1)*(n)_6/((n)_5),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,5,6,5,1,-5,5,-5,6,1/5,n^(-1)*(n)_6/((n)_5),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,5,6,5,2,0,0,0,6,1/5,n^(-1)*(n)_6/((n)_5),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,5,6,5,3,0,0,0,6,1/5,n^(-1)*(n)_6/((n)_5),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,5,6,5,4,0,0,0,6,1/5,n^(-1)*(n)_6/((n)_5),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,5,6,5,5,0,0,0,6,1/5,n^(-1)*(n)_6/((n)_5),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,5,6,5,6,0,0,0,6,1/5,n^(-1)*(n)_6/((n)_5),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,5,6,5,7,0,0,0,6,1/5,n^(-1)*(n)_6/((n)_5),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,5,6,5,8,0,0,0,6,1/5,n^(-1)*(n)_6/((n)_5),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
rank2_balanced_profile,5,9,5;5,0,1,1,1,64961,1/8,n^(1)*(n)_9/((n)_5*(n)_5),two length-L labels sharing one vertex
rank2_balanced_profile,5,9,5;5,1,-16,16,-16,64961,1/8,n^(1)*(n)_9/((n)_5*(n)_5),two length-L labels sharing one vertex
rank2_balanced_profile,5,9,5;5,2,56,56,112,64961,1/8,n^(1)*(n)_9/((n)_5*(n)_5),two length-L labels sharing one vertex
rank2_balanced_profile,5,9,5;5,3,104,104,624,64961,1/8,n^(1)*(n)_9/((n)_5*(n)_5),two length-L labels sharing one vertex
rank2_balanced_profile,5,9,5;5,4,-64,64,-1536,64961,1/8,n^(1)*(n)_9/((n)_5*(n)_5),two length-L labels sharing one vertex
rank2_balanced_profile,5,9,5;5,5,-1096,1096,-131520,64961,1/8,n^(1)*(n)_9/((n)_5*(n)_5),two length-L labels sharing one vertex
rank2_balanced_profile,5,9,5;5,6,-4864,4864,-3502080,64961,1/8,n^(1)*(n)_9/((n)_5*(n)_5),two length-L labels sharing one vertex
rank2_balanced_profile,5,9,5;5,7,-15976,15976,-80519040,64961,1/8,n^(1)*(n)_9/((n)_5*(n)_5),two length-L labels sharing one vertex
rank2_balanced_profile,5,9,5;5,8,-42784,42784,-1725050880,64961,1/8,n^(1)*(n)_9/((n)_5*(n)_5),two length-L labels sharing one vertex
rank2_deficit_k2,5,8,5;5,0,1,1,1,15593,1/7,n^(2)*(n)_8/((n)_5*(n)_5),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,5,8,5;5,1,-8,8,-8,15593,1/7,n^(2)*(n)_8/((n)_5*(n)_5),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,5,8,5;5,2,-8,8,-16,15593,1/7,n^(2)*(n)_8/((n)_5*(n)_5),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,5,8,5;5,3,40,40,240,15593,1/7,n^(2)*(n)_8/((n)_5*(n)_5),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,5,8,5;5,4,256,256,6144,15593,1/7,n^(2)*(n)_8/((n)_5*(n)_5),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,5,8,5;5,5,952,952,114240,15593,1/7,n^(2)*(n)_8/((n)_5*(n)_5),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,5,8,5;5,6,2752,2752,1981440,15593,1/7,n^(2)*(n)_8/((n)_5*(n)_5),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,5,8,5;5,7,6040,6040,30441600,15593,1/7,n^(2)*(n)_8/((n)_5*(n)_5),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,5,8,5;5,8,5536,5536,223211520,15593,1/7,n^(2)*(n)_8/((n)_5*(n)_5),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k3,5,7,5;5,0,1,1,1,36153,1/6,n^(3)*(n)_7/((n)_5*(n)_5),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,5,7,5;5,1,-1,1,-1,36153,1/6,n^(3)*(n)_7/((n)_5*(n)_5),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,5,7,5;5,2,-15,15,-30,36153,1/6,n^(3)*(n)_7/((n)_5*(n)_5),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,5,7,5;5,3,-65,65,-390,36153,1/6,n^(3)*(n)_7/((n)_5*(n)_5),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,5,7,5;5,4,-199,199,-4776,36153,1/6,n^(3)*(n)_7/((n)_5*(n)_5),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,5,7,5;5,5,-441,441,-52920,36153,1/6,n^(3)*(n)_7/((n)_5*(n)_5),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,5,7,5;5,6,-335,335,-241200,36153,1/6,n^(3)*(n)_7/((n)_5*(n)_5),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,5,7,5;5,7,3695,3695,18622800,36153,1/6,n^(3)*(n)_7/((n)_5*(n)_5),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,5,7,5;5,8,31401,31401,1266088320,36153,1/6,n^(3)*(n)_7/((n)_5*(n)_5),two length-L labels with fixed vertex deficit k=3
rank4_delocalization_toy_s3,5,17,5;5;5;5,0,1,1,1,354356033,1/16,n^(3)*(n)_17/((n)_5*(n)_5*(n)_5*(n)_5),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,5,17,5;5;5;5,1,-96,96,-96,354356033,1/16,n^(3)*(n)_17/((n)_5*(n)_5*(n)_5*(n)_5),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,5,17,5;5;5;5,2,3920,3920,7840,354356033,1/16,n^(3)*(n)_17/((n)_5*(n)_5*(n)_5*(n)_5),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,5,17,5;5;5;5,3,-87440,87440,-524640,354356033,1/16,n^(3)*(n)_17/((n)_5*(n)_5*(n)_5*(n)_5),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,5,17,5;5;5;5,4,1123776,1123776,26970624,354356033,1/16,n^(3)*(n)_17/((n)_5*(n)_5*(n)_5*(n)_5),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,5,17,5;5;5;5,5,-7714096,7714096,-925691520,354356033,1/16,n^(3)*(n)_17/((n)_5*(n)_5*(n)_5*(n)_5),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,5,17,5;5;5;5,6,16644160,16644160,11983795200,354356033,1/16,n^(3)*(n)_17/((n)_5*(n)_5*(n)_5*(n)_5),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,5,17,5;5;5;5,7,90082320,90082320,454014892800,354356033,1/16,n^(3)*(n)_17/((n)_5*(n)_5*(n)_5*(n)_5),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,5,17,5;5;5;5,8,-238700224,238700224,-9624393031680,354356033,1/16,n^(3)*(n)_17/((n)_5*(n)_5*(n)_5*(n)_5),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s4,5,16,5;5;5;5,0,1,1,1,147060273,1/15,n^(4)*(n)_16/((n)_5*(n)_5*(n)_5*(n)_5),four-label fourth-moment toy profile with fixed deficit s=4
rank4_delocalization_toy_s4,5,16,5;5;5;5,1,-80,80,-80,147060273,1/15,n^(4)*(n)_16/((n)_5*(n)_5*(n)_5*(n)_5),four-label fourth-moment toy profile with fixed deficit s=4
rank4_delocalization_toy_s4,5,16,5;5;5;5,2,2640,2640,5280,147060273,1/15,n^(4)*(n)_16/((n)_5*(n)_5*(n)_5*(n)_5),four-label fourth-moment toy profile with fixed deficit s=4
rank4_delocalization_toy_s4,5,16,5;5;5;5,3,-45200,45200,-271200,147060273,1/15,n^(4)*(n)_16/((n)_5*(n)_5*(n)_5*(n)_5),four-label fourth-moment toy profile with fixed deficit s=4
rank4_delocalization_toy_s4,5,16,5;5;5;5,4,400576,400576,9613824,147060273,1/15,n^(4)*(n)_16/((n)_5*(n)_5*(n)_5*(n)_5),four-label fourth-moment toy profile with fixed deficit s=4
rank4_delocalization_toy_s4,5,16,5;5;5;5,5,-1304880,1304880,-156585600,147060273,1/15,n^(4)*(n)_16/((n)_5*(n)_5*(n)_5*(n)_5),four-label fourth-moment toy profile with fixed deficit s=4
rank4_delocalization_toy_s4,5,16,5;5;5;5,6,-4233920,4233920,-3048422400,147060273,1/15,n^(4)*(n)_16/((n)_5*(n)_5*(n)_5*(n)_5),four-label fourth-moment toy profile with fixed deficit s=4
rank4_delocalization_toy_s4,5,16,5;5;5;5,7,22339600,22339600,112591584000,147060273,1/15,n^(4)*(n)_16/((n)_5*(n)_5*(n)_5*(n)_5),four-label fourth-moment toy profile with fixed deficit s=4
rank4_delocalization_toy_s4,5,16,5;5;5;5,8,118733376,118733376,4787329720320,147060273,1/15,n^(4)*(n)_16/((n)_5*(n)_5*(n)_5*(n)_5),four-label fourth-moment toy profile with fixed deficit s=4
single_label_cycle_profile,6,6,6,0,1,1,1,1,,n^(0)*(n)_6/((n)_6),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_cycle_profile,6,6,6,1,0,0,0,1,,n^(0)*(n)_6/((n)_6),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_cycle_profile,6,6,6,2,0,0,0,1,,n^(0)*(n)_6/((n)_6),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_cycle_profile,6,6,6,3,0,0,0,1,,n^(0)*(n)_6/((n)_6),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_cycle_profile,6,6,6,4,0,0,0,1,,n^(0)*(n)_6/((n)_6),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_cycle_profile,6,6,6,5,0,0,0,1,,n^(0)*(n)_6/((n)_6),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_cycle_profile,6,6,6,6,0,0,0,1,,n^(0)*(n)_6/((n)_6),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_cycle_profile,6,6,6,7,0,0,0,1,,n^(0)*(n)_6/((n)_6),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_cycle_profile,6,6,6,8,0,0,0,1,,n^(0)*(n)_6/((n)_6),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_path_profile,6,7,6,0,1,1,1,7,1/6,n^(-1)*(n)_7/((n)_6),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,6,7,6,1,-6,6,-6,7,1/6,n^(-1)*(n)_7/((n)_6),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,6,7,6,2,0,0,0,7,1/6,n^(-1)*(n)_7/((n)_6),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,6,7,6,3,0,0,0,7,1/6,n^(-1)*(n)_7/((n)_6),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,6,7,6,4,0,0,0,7,1/6,n^(-1)*(n)_7/((n)_6),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,6,7,6,5,0,0,0,7,1/6,n^(-1)*(n)_7/((n)_6),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,6,7,6,6,0,0,0,7,1/6,n^(-1)*(n)_7/((n)_6),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,6,7,6,7,0,0,0,7,1/6,n^(-1)*(n)_7/((n)_6),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,6,7,6,8,0,0,0,7,1/6,n^(-1)*(n)_7/((n)_6),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
rank2_balanced_profile,6,11,6;6,0,1,1,1,384171,1/10,n^(1)*(n)_11/((n)_6*(n)_6),two length-L labels sharing one vertex
rank2_balanced_profile,6,11,6;6,1,-25,25,-25,384171,1/10,n^(1)*(n)_11/((n)_6*(n)_6),two length-L labels sharing one vertex
rank2_balanced_profile,6,11,6;6,2,175,175,350,384171,1/10,n^(1)*(n)_11/((n)_6*(n)_6),two length-L labels sharing one vertex
rank2_balanced_profile,6,11,6;6,3,-25,25,-150,384171,1/10,n^(1)*(n)_11/((n)_6*(n)_6),two length-L labels sharing one vertex
rank2_balanced_profile,6,11,6;6,4,-1625,1625,-39000,384171,1/10,n^(1)*(n)_11/((n)_6*(n)_6),two length-L labels sharing one vertex
rank2_balanced_profile,6,11,6;6,5,-6145,6145,-737400,384171,1/10,n^(1)*(n)_11/((n)_6*(n)_6),two length-L labels sharing one vertex
rank2_balanced_profile,6,11,6;6,6,-10625,10625,-7650000,384171,1/10,n^(1)*(n)_11/((n)_6*(n)_6),two length-L labels sharing one vertex
rank2_balanced_profile,6,11,6;6,7,25175,25175,126882000,384171,1/10,n^(1)*(n)_11/((n)_6*(n)_6),two length-L labels sharing one vertex
rank2_balanced_profile,6,11,6;6,8,340375,340375,13723920000,384171,1/10,n^(1)*(n)_11/((n)_6*(n)_6),two length-L labels sharing one vertex
rank2_deficit_k2,6,10,6;6,0,1,1,1,446521,1/9,n^(2)*(n)_10/((n)_6*(n)_6),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,6,10,6;6,1,-15,15,-15,446521,1/9,n^(2)*(n)_10/((n)_6*(n)_6),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,6,10,6;6,2,25,25,50,446521,1/9,n^(2)*(n)_10/((n)_6*(n)_6),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,6,10,6;6,3,225,225,1350,446521,1/9,n^(2)*(n)_10/((n)_6*(n)_6),two length-L labels with fixed vertex deficit k=2
