node_id	node_type	label	support_role	source_group	source_file	source_id	access_date	license	confidence	source_reliability	geographic_scope	uncertainty_class	temporal_annotation_json	raw_attrs_json	raw_caveats_json
extinct_fauna:LQE:Bootherium_bombifrons	extinct_fauna	Bootherium bombifrons (Helmeted muskox)	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Bootherium_bombifrons	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	North America	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 13.0, ""last_appearance_kyr_min"": 11.0, ""primary_citation_code"": ""McDonald1999"", ""primary_citation_doi"": """"}"	"{""binomial"": ""Bootherium bombifrons"", ""body_mass_kg_approx"": 600, ""common_name"": ""Helmeted muskox"", ""continent_or_region"": ""North America""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""North America"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
extinct_fauna:LQE:Euceratherium_collinum	extinct_fauna	Euceratherium collinum (Shrub-ox)	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Euceratherium_collinum	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	North America	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 13.0, ""last_appearance_kyr_min"": 11.0, ""primary_citation_code"": ""Kurten1980"", ""primary_citation_doi"": """"}"	"{""binomial"": ""Euceratherium collinum"", ""body_mass_kg_approx"": 500, ""common_name"": ""Shrub-ox"", ""continent_or_region"": ""North America""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""North America"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
extinct_fauna:LQE:Platygonus_compressus	extinct_fauna	Platygonus compressus (Flat-headed peccary)	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Platygonus_compressus	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	North America	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 13.0, ""last_appearance_kyr_min"": 11.0, ""primary_citation_code"": ""Scott2010"", ""primary_citation_doi"": ""https://doi.org/10.1130/2010.2466(13)""}"	"{""binomial"": ""Platygonus compressus"", ""body_mass_kg_approx"": 100, ""common_name"": ""Flat-headed peccary"", ""continent_or_region"": ""North America""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""North America"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
extinct_fauna:LQE:Mylohyus_nasutus	extinct_fauna	Mylohyus nasutus (Long-nosed peccary)	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Mylohyus_nasutus	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	North America	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 13.0, ""last_appearance_kyr_min"": 11.0, ""primary_citation_code"": ""Scott2010"", ""primary_citation_doi"": ""https://doi.org/10.1130/2010.2466(13)""}"	"{""binomial"": ""Mylohyus nasutus"", ""body_mass_kg_approx"": 80, ""common_name"": ""Long-nosed peccary"", ""continent_or_region"": ""North America""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""North America"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
extinct_fauna:LQE:Tapirus_veroensis	extinct_fauna	Tapirus veroensis (Vero tapir)	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Tapirus_veroensis	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	North America	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 13.0, ""last_appearance_kyr_min"": 11.0, ""primary_citation_code"": ""McDonald2002"", ""primary_citation_doi"": """"}"	"{""binomial"": ""Tapirus veroensis"", ""body_mass_kg_approx"": 270, ""common_name"": ""Vero tapir"", ""continent_or_region"": ""North America""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""North America"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
extinct_fauna:LQE:Castoroides_ohioensis	extinct_fauna	Castoroides ohioensis (Giant beaver)	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Castoroides_ohioensis	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	North America	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 13.0, ""last_appearance_kyr_min"": 10.0, ""primary_citation_code"": ""Plint2019"", ""primary_citation_doi"": ""https://doi.org/10.1038/s41598-019-43710-9""}"	"{""binomial"": ""Castoroides ohioensis"", ""body_mass_kg_approx"": 100, ""common_name"": ""Giant beaver"", ""continent_or_region"": ""North America""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""North America"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
extinct_fauna:LQE:Hydrochoerus_holmesi	extinct_fauna	Hydrochoerus holmesi (Giant capybara)	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Hydrochoerus_holmesi	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	North America	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 13.0, ""last_appearance_kyr_min"": 11.0, ""primary_citation_code"": ""Mones1991"", ""primary_citation_doi"": """"}"	"{""binomial"": ""Hydrochoerus holmesi"", ""body_mass_kg_approx"": 80, ""common_name"": ""Giant capybara"", ""continent_or_region"": ""North America""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""North America"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
extinct_fauna:LQE:Cuvieronius_tropicus	extinct_fauna	Cuvieronius tropicus (Cuvieronius gomphothere)	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Cuvieronius_tropicus	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	North/Central America	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 13.0, ""last_appearance_kyr_min"": 9.0, ""primary_citation_code"": ""Mothe2017"", ""primary_citation_doi"": ""https://doi.org/10.1016/j.quascirev.2016.10.020""}"	"{""binomial"": ""Cuvieronius tropicus"", ""body_mass_kg_approx"": 3500, ""common_name"": ""Cuvieronius gomphothere"", ""continent_or_region"": ""North/Central America""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""North/Central America"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
extinct_fauna:LQE:Notiomastodon_platensis	extinct_fauna	Notiomastodon platensis (Notiomastodon gomphothere)	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Notiomastodon_platensis	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	South America	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 13.0, ""last_appearance_kyr_min"": 10.0, ""primary_citation_code"": ""Mothe2017"", ""primary_citation_doi"": ""https://doi.org/10.1016/j.quascirev.2016.10.020""}"	"{""binomial"": ""Notiomastodon platensis"", ""body_mass_kg_approx"": 6000, ""common_name"": ""Notiomastodon gomphothere"", ""continent_or_region"": ""South America""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""South America"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
extinct_fauna:LQE:Stegomastodon_waringi	extinct_fauna	Stegomastodon waringi (Stegomastodon)	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Stegomastodon_waringi	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	South America	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 13.0, ""last_appearance_kyr_min"": 10.0, ""primary_citation_code"": ""Mothe2017"", ""primary_citation_doi"": ""https://doi.org/10.1016/j.quascirev.2016.10.020""}"	"{""binomial"": ""Stegomastodon waringi"", ""body_mass_kg_approx"": 6000, ""common_name"": ""Stegomastodon"", ""continent_or_region"": ""South America""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""South America"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
extinct_fauna:LQE:Haringtonhippus_francisci	extinct_fauna	Haringtonhippus francisci (New World stilt-legged horse)	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Haringtonhippus_francisci	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	North America	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 18.0, ""last_appearance_kyr_min"": 11.0, ""primary_citation_code"": ""Heintzman2017"", ""primary_citation_doi"": ""https://doi.org/10.7554/eLife.29944""}"	"{""binomial"": ""Haringtonhippus francisci"", ""body_mass_kg_approx"": 180, ""common_name"": ""New World stilt-legged horse"", ""continent_or_region"": ""North America""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""North America"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
extinct_fauna:LQE:Glyptodon_clavipes	extinct_fauna	Glyptodon clavipes (Glyptodon (SA))	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Glyptodon_clavipes	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	South America	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 12.0, ""last_appearance_kyr_min"": 9.0, ""primary_citation_code"": ""Fari\u00f1a2013"", ""primary_citation_doi"": """"}"	"{""binomial"": ""Glyptodon clavipes"", ""body_mass_kg_approx"": 2000, ""common_name"": ""Glyptodon (SA)"", ""continent_or_region"": ""South America""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""South America"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
extinct_fauna:LQE:Doedicurus_clavicaudatus	extinct_fauna	Doedicurus clavicaudatus (Doedicurus glyptodont)	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Doedicurus_clavicaudatus	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	South America	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 11.0, ""last_appearance_kyr_min"": 7.0, ""primary_citation_code"": ""Politis2019"", ""primary_citation_doi"": ""https://doi.org/10.1016/j.quaint.2018.05.025""}"	"{""binomial"": ""Doedicurus clavicaudatus"", ""body_mass_kg_approx"": 1400, ""common_name"": ""Doedicurus glyptodont"", ""continent_or_region"": ""South America""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""South America"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
extinct_fauna:LQE:Macrauchenia_patachonica	extinct_fauna	Macrauchenia patachonica (Macrauchenia)	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Macrauchenia_patachonica	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	South America	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 12.5, ""last_appearance_kyr_min"": 10.0, ""primary_citation_code"": ""Westbury2017"", ""primary_citation_doi"": ""https://doi.org/10.1038/ncomms15951""}"	"{""binomial"": ""Macrauchenia patachonica"", ""body_mass_kg_approx"": 1000, ""common_name"": ""Macrauchenia"", ""continent_or_region"": ""South America""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""South America"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
extinct_fauna:LQE:Toxodon_platensis	extinct_fauna	Toxodon platensis (Toxodon)	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Toxodon_platensis	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	South America	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 12.0, ""last_appearance_kyr_min"": 9.0, ""primary_citation_code"": ""Fari\u00f1a2014"", ""primary_citation_doi"": ""https://doi.org/10.1080/08912963.2013.840375""}"	"{""binomial"": ""Toxodon platensis"", ""body_mass_kg_approx"": 1400, ""common_name"": ""Toxodon"", ""continent_or_region"": ""South America""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""South America"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
